id,category,year_level,question,question_image,choice_a,choice_a_image,choice_b,choice_b_image,choice_c,choice_c_image,choice_d,choice_d_image,correct_answer,is_active,difficulty_level,has_images
3766.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07052_01.png,120 degrees,,110 degrees,,130 degrees,,140 degrees,,120 degrees,0,Difficult,1
6819.0,Science,Senior (Grade 11-12),"The Paleozoic era has 6 periods: Permian, 1) ________, 2) ________, Silurian, Ordovician, and Cambrian.",,"1) Devonian, 2) Cretaceous",,"1) Triassic, 2) Jurassic",,"1) Devonian, 2) Carboniferous",,"1) Triassic, 2) Cretaceous",,"1) Devonian, 2) Carboniferous",1,Difficult,0
6820.0,Science,Senior (Grade 11-12),Dinosaurs dominated the Earth during the ________ Period.,,Cretaceous,,Permian,,Triassic,,Jurassic,,Triassic,1,Difficult,0
3769.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. The sum of all exterior angle of a polygon depends on the type of polygon and depends on the number of its side.,,FALSE,,TRUE,,,,,,FALSE,0,Difficult,0
6821.0,Science,Senior (Grade 11-12),Which division of the geologic time scale has three subdivisions?,,Period,,Epoch,,Era,,Eon,,Era,1,Difficult,0
6822.0,Science,Senior (Grade 11-12),In which Era does the Jurassic Period belong?,,Cenozoic,,Phanerozoic,,Paleozoic,,Mesozoic,,Mesozoic,1,Difficult,0
6823.0,Science,Senior (Grade 11-12),Which does not belong to the group?,,Mesozoic,,Phanerozoic,,Cenozoic,,Paleozoic,,Phanerozoic,1,Difficult,0
6824.0,Science,Senior (Grade 11-12),The largest division of the geologic time scale.,,Eon,,Era,,Epoch,,Period,,Eon,1,Difficult,0
6825.0,Science,Senior (Grade 11-12),1) ________ are buried in 2) ________ in a very 3) ________ order.,,1) fossils;  2) rocks; 3) random,,1) minerals;  2) fossils; 3) definite,,1) fossils;  2) rocks; 3) definite,,1) minerals;  2) fossils; 3) random,,1) fossils;  2) rocks; 3) definite,1,Difficult,0
6826.0,Science,Senior (Grade 11-12),Which of the statements is correct?,,All of the above are false.,,"The geologic time scale is divided into eon, era, period, and epoch only.",,The geologic time scale is only an approximate timeline of the events that occurred on Earth.,,The geologic time scale is an accurate classification of the events that happened on Earth.,,The geologic time scale is only an approximate timeline of the events that occurred on Earth.,1,Difficult,0
6827.0,Science,Senior (Grade 11-12),Which of the following characterizes the Paleozoic Era?,,Gymnosperm diversification,,Mammal diversification,,Dinosaur extinction,,Marine animal extinction,,Marine animal extinction,1,Difficult,0
6828.0,Science,Senior (Grade 11-12),Which of the following is a principle commonly observed in the making of the geologic time scale?,,"Rocks are arranged in layers, in a horizontal manner",,Grazing mammals diversified as grassland areas increased,,Fossils found in the upper layer of the Earth are the older fossils.,,Extinction of animals happens al the time,,"Rocks are arranged in layers, in a horizontal manner",1,Difficult,0
6830.0,Science,Senior (Grade 11-12),What is the prevailing cosmological model of the universe?,,Big Bang Theory,,Steady State Theory,,General Theory of Relativity,,Theory of Evolution,,Big Bang Theory,1,Difficult,0
6831.0,Science,Senior (Grade 11-12),What is a NASA Space Probe responsible for giving observations on the early universe?,,WMAP,,Spitzer Space Telescope,,Hubble Space Telescope,,Kepler Spacecraft,,WMAP,1,Difficult,0
3780.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. Brando wanted to sell suman in their neighborhood but he is not sure if his product will sell well. Statistics can help him solve his problem.,,TRUE,,,,,,FALSE,,TRUE,0,Difficult,0
3781.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. Statistical instruments are tools in performing statistical activities such as data gathering.,,FALSE,,TRUE,,,,,,,0,Difficult,0
3782.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. A set of interview is not an example of statistical instruments.,,,,FALSE,,,,TRUE,,FALSE,0,Difficult,0
3783.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. The tally sheet involves some questions to be answered by the subject or the person involved in the study.,,TRUE,,,,,,FALSE,,FALSE,0,Difficult,0
6832.0,Science,Senior (Grade 11-12),"Who was the other person included in the phenomenal ??? paper to make the authors sound like the Greek alphabrts alpha, beta, and gamma?",,Albert Einstein,,George Gamow,,Hans Bethe,,Ralph Alpher,,Hans Bethe,1,Difficult,0
6833.0,Science,Senior (Grade 11-12),What is the process that describes the production of normal hydrogen and other light elements in the beginning of the universe?,,Big Bang Nucleosynthesis,,Stellar Nucleosynthesis,,Nuclear Fusion,,Supernova Nucleosynthesis,,Big Bang Nucleosynthesis,1,Difficult,0
3786.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. The experimental method of gathering data uses questionnaires in order to yield results.,,TRUE,,,,,,FALSE,,FALSE,0,Difficult,0
3787.0,Math,Junior (Grade 7-10),"Identify if the statement is true or false. If you want to know the number of vehicle accidents in a certain province, you need to use registration method.",,FALSE,,TRUE,,,,,,FALSE,0,Difficult,0
3788.0,Math,Junior (Grade 7-10),The registration method of gathering data uses existing records. Identify if the statement is true or false.,,,,FALSE,,,,TRUE,,,0,Difficult,0
3789.0,Math,Junior (Grade 7-10),"In the indirect method, a researcher saves time because he just need to distribute questionnaires and collect it after. Identify if the statement is true or false.",,TRUE,,,,,,FALSE,,,0,Difficult,0
3790.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. The process where the subject that cannot talk or write is under experimental method.,,FALSE,,TRUE,,,,,,,0,Difficult,0
6834.0,Science,Senior (Grade 11-12),"How long is the ""nucleosynthesis epoch"" in relation to the timeline of the creation of the universe?",,10 microsecs to 20 millisecs,,10 millisecs to 20 secs,,10 nanosecs to 20 microsecs,,10 secs to 20 mins,,10 secs to 20 mins,1,Difficult,0
3792.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07057_02.png,"8-B, 10-E, 12-D, 13-A, 15-C",,,,"8-D, 10-A, 12-B, 13-E, 15-C",,"8-E, 10-B, 12-D, 13-C, 15-A",,"8-B, 10-E, 12-D, 13-A, 15-C",0,Difficult,1
3793.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07057_03.png,7,,10,,6,,17,,17,0,Difficult,1
3794.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07057_04.png,17,,18,,13,,11,,11,0,Difficult,1
3795.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. The frequency table shows the difference between data.,,TRUE,,,,,,FALSE,,FALSE,0,Difficult,0
3796.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07058_01.png,Bar Graph,,Pie Chart,,Line Graph,,Histogram,,Histogram,0,Difficult,1
3797.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07058_02.png,Histogram,,Bar Graph,,Line Graph,,Pie Chart,,Pie Chart,0,Difficult,1
3798.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07058_03.png,Pie Chart,,Histogram,,Line Graph,,Bar Graph,,Line Graph,0,Difficult,1
3799.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07058_04.png,Bar Graph,,Pie Chart,,Line Graph,,Histogram,,Bar Graph,0,Difficult,1
3800.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07058_05.png,Histogram,,Bar Graph,,Line Graph,,Pie Chart,,Pie Chart,0,Difficult,1
3801.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. Mean is only defined for qualitative data.,,TRUE,,,,,,FALSE,,FALSE,0,Difficult,0
3802.0,Math,Junior (Grade 7-10),There can be more than one median. Identify if the statement is true or false.,,FALSE,,TRUE,,,,,,FALSE,0,Difficult,0
3803.0,Math,Junior (Grade 7-10),Not all data sets have a mode. Identify if the statement is true or false.,,,,FALSE,,,,TRUE,,TRUE,0,Difficult,0
6835.0,Science,Senior (Grade 11-12),Which of the following is not produced during the Big Bang Nucleosynthesis?,,He-4,,Fe,,Li-7,,H-2,,Fe,1,Difficult,0
6836.0,Science,Senior (Grade 11-12),What is produced through the fusion of protons and electrons?,,neutrons,,leptons,,quarks,,photons,,neutrons,1,Difficult,0
6837.0,Science,Senior (Grade 11-12),"When the universe had cooled to ~10^9 K, the number of protons outnumbered the number of neutrons. Although it has been the case, nuclear fusion is still possible. What is produced by this combination of protons and neutrons?",,deuterium,,He-3,,tritium,,Li-7,,deuterium,1,Difficult,0
6838.0,Science,Senior (Grade 11-12),"Being reactive, a variety of nuclear reactions of deuterium produced a mixture of different isotopes. What is produced when two deuterium isotopes fuse?",,He-3 and a photon,,He-3 and one free neutron,,He-3 and one free electron,,He-3 and one free proton,,He-3 and one free neutron,1,Difficult,0
6839.0,Science,Senior (Grade 11-12),After how many years from the Big Bang itself did the neutral atoms form from recombination?,,300 years,,"30,000 years",,"300,000 years",,"3,000 years",,"300,000 years",1,Difficult,0
3809.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07060_04.png,24.16,,21.74,,25.74,,1.11,,21.74,0,Difficult,1
3810.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07060_05.png,1- 9,,28 - 36,,19 - 27,,10 - 18,,10 - 18,0,Difficult,1
3811.0,Math,Junior (Grade 7-10),"In calculating the range, it is necessary to compute the mean or the average first. Is it true or false?",,FALSE,,TRUE,,,,,,FALSE,0,Difficult,0
6840.0,Science,Senior (Grade 11-12),A low to average mass star ends up as a ________.,,Neutron Star,,Black Hole,,White Dwarf,,Supernova,,White Dwarf,1,Difficult,0
3813.0,Math,Junior (Grade 7-10),A variance of zero indicates that all the values are equal to the mean. Is it true or false?,,TRUE,,,,,,FALSE,,TRUE,0,Difficult,0
6841.0,Science,Senior (Grade 11-12),The energy released through the nuclear fusion process prevents the star's gravitational collapse. It is said to be in a state of ________.,,Radiative Equilibrium,,Hydrostatic Equilibrium,,Osmotic Equilibrium,,Thermodynamic Equilibrium,,Hydrostatic Equilibrium,1,Difficult,0
3815.0,Math,Junior (Grade 7-10),A high standard deviation indicates that the data points are very spread out around the mean and from each other. Is it true or false?,,,,FALSE,,,,TRUE,,TRUE,0,Difficult,0
3816.0,Math,Junior (Grade 7-10),Identify if the statement is true or false. This is the formula used in finding the average deviation of grouped data: Average deviation = ?|x - x?| / N,,TRUE,,,,,,FALSE,,FALSE,0,Difficult,0
6842.0,Science,Senior (Grade 11-12),It is the collective term for the nuclear reactions taking place in stars to build the nuclei of the heavier elements.,,Big Bang Nucleosynthesis,,Supernova Nucleosynthesis,,Nuclear Fusion,,Stellar Nucleosynthesis,,Stellar Nucleosynthesis,1,Difficult,0
6843.0,Science,Senior (Grade 11-12),What is the first nuclear fusion process occurring in stars?,,Helium Burning,,Lithium Burning,,Hydrogen Burning,,Oxygen Burning,,Hydrogen Burning,1,Difficult,0
3819.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07062_04.png,21,,20,,22,,21.4,,21.4,0,Difficult,1
3820.0,Math,Junior (Grade 7-10),,images/quizzes/MathQ07062_05.png,10.87,,138.77,,136.78,,11.78,,11.78,0,Difficult,1
6844.0,Science,Senior (Grade 11-12),How massive should a star be for it to conduct further set of nuclear reactions?,,> 8 solar masses,,> 6 solar masses,,> 4 solar masses,,> 2 solar masses,,> 8 solar masses,1,Difficult,0
6845.0,Science,Senior (Grade 11-12),"After consuming their carbon ""fuel"", what is the next element that stars burn?",,Hydrogen,,Neon,,Oxygen,,Helium,,Neon,1,Difficult,0
6846.0,Science,Senior (Grade 11-12),"After consuming their silicon ""fuel"", what is the next element that stars burn?",,Carbon,,Oxygen,,Hydrogen,,Iron,,Iron,1,Difficult,0
6847.0,Science,Senior (Grade 11-12),"Stars evolve so that they have ""onion-skin"" like shells of thermonuclear combustion with differing nuclear chemistry. They shed their ""shells"" after  they consume their outer fuel in decreasing lifetimes. How long does hydrogen burning last?",,1 year,,600 years,,0.5 million years,,7 million years,,7 million years,1,Difficult,0
6848.0,Science,Senior (Grade 11-12),How long does silicon burning last?,,0.5 million years,,1 year,,1 day,,600 years,,1 day,1,Difficult,0
6849.0,Science,Senior (Grade 11-12),What is the eventual fate of our sun?,,White Dwarf,,Neutron Star,,Supernova,,Black Hole,,White Dwarf,1,Difficult,0
6850.0,Science,Senior (Grade 11-12),"In Einstein's equation, E stands for ________.",,Electricity,,Energy,,Element,,Entropy,,Energy,1,Difficult,0
6851.0,Science,Senior (Grade 11-12),"It is a nuclear reaction process which bonds two or more nuclei to form a single, heavier one.",,Nuclear Physics,,Nuclear Fission,,Nuclear Combination,,Nuclear Fusion,,Nuclear Fusion,1,Difficult,0
6852.0,Science,Senior (Grade 11-12),"In Einstein's mass-energy equivalence, a small amount of mass can be converted into a tremendous amount of energy. Based from Einstein's famous equation, how is this possible?",,"Because of the multiplying factor, the speed of light squared.",,Because Einstein said so.,,Because the amount of mass is tremendous in itself.,,"No, it is not possible.",,"Because of the multiplying factor, the speed of light squared.",1,Difficult,0
6853.0,Science,Senior (Grade 11-12),What does a nuclear fusion process need a significantly high temperature to occur?,,"At high temperatures, nuclei melts to fuse with other nuclei.",,"At high temperatures, nuclear force becomes significant.",,"At high temperatures, nuclei recombines with other nuclei.",,"At high temperatures, nuclei move faster and electrical force repelling them is overwhelmed thus making them collide and fuse.",,"At high temperatures, nuclei move faster and electrical force repelling them is overwhelmed thus making them collide and fuse.",1,Difficult,0
3831.0,Math,Junior (Grade 7-10),The expression is a rational expression. Identify the statement is true or false. ?(5x)/2,,TRUE,,,,,,FALSE,,TRUE,0,Difficult,0
3832.0,Math,Junior (Grade 7-10),The expression is a rational expression. Identify the statement is true or false. ?(5x + x^5)/(2 + x),,FALSE,,TRUE,,,,,,FALSE,0,Difficult,0
3833.0,Math,Junior (Grade 7-10),The expression is a rational expression. Identify the statement is true or false. ru - au/st,,,,FALSE,,,,TRUE,,TRUE,0,Difficult,0
3834.0,Math,Junior (Grade 7-10),The expression is a rational expression. Identify the statement is true or false. 3/8,,TRUE,,,,,,FALSE,,TRUE,0,Difficult,0
3835.0,Math,Junior (Grade 7-10),The expression is a rational expression. Identify the statement is true or false. X,,FALSE,,TRUE,,,,,,TRUE,0,Difficult,0
6854.0,Science,Senior (Grade 11-12),What specific nuclear fusion process occurs in the core of our Sun?,,Proton-Proton Chain,,Triple-Alpha process,,Calvin Cycle,,Carbon Cycle,,Proton-Proton Chain,1,Difficult,0
